Id,Text,sentiment
1659916088614985728,"RT @ipankvand07: @tvOneNews Jadi Kemunkinan kegagalan kemarin bukan karena penolakan Israel, Bisa jadi karena memang FIFA menilai Indonesia…",
1659914045095550976,"RT @medioclubID: SELAMAT BERJUANG! ?

Piala Dunia U20 akan dimulai dinihari nanti pukul 01.00 WIB dgn laga Guetemala v New Zealand sbg pemb…",
1659912169847418881,"harusnya sekarang pembukaan piala dunia u20 di Indonesia,emng kontol yang gagalin",
1659909723775471616,"@tvOneNews Jadi Kemunkinan kegagalan kemarin bukan karena penolakan Israel, Bisa jadi karena memang FIFA menilai Indonesia belum siap untuk menyelenggarakan Piala Dunia U20..",
1659905324118339585,"RT @GOAL_ID: Inilah jadwal Piala Dunia U-20 ?? yang akan berlangsung dinihari nanti. 

Ya benar, bukan di Indonesia ?

#WorldCupU20 

https…",
1659901506114707456,harusnya hari ini opening Piala Dunia U20 2023 di Indonesia ?,
1659897508146065411,"SELAMAT BERJUANG! ?

Piala Dunia U20 akan dimulai dinihari nanti pukul 01.00 WIB dgn laga Guetemala v New Zealand sbg pembuka.

Iya, seharusnya Indonesia hari ini diramaikan event Piala Dunia U20 tapi semua pupus.. #WCU20 https://t.co/Dvlwux7BPg",
1659894021043683330,"RT @GOAL_ID: Inilah jadwal Piala Dunia U-20 ?? yang akan berlangsung dinihari nanti. 

Ya benar, bukan di Indonesia ?

#WorldCupU20 

https…",
1659893687470653440,"Inilah jadwal Piala Dunia U-20 ?? yang akan berlangsung dinihari nanti. 

Ya benar, bukan di Indonesia ?

#WorldCupU20 

https://t.co/OXQKqPyI72",
1659889955735490560,@idextratime Masih kesel aja tuh piala dunia U20 ga jadi di Indonesia ?,
1659888027785904128,"8 jam lagi dari Malam Ini 21 Mei 2023, 02.00 dini hari akan ada Pembukaan Piala Dunia U20 di Argentina... 
.
.
.
HARUSNYA DI INDONESIA https://t.co/ZwUdi9Mvyt",
1659887530001707010,@MafiaWasit @PSSleman Info Mbah Indonesia main jam berapa piala dunia U20?,
1659879119172304897,"Peristiwa kanjuruhan penyebab batalnya piala dunia U20 di indonesia.
#GanjarBersamaRakyatRIMaju https://t.co/CcAAtDzz4x",
1659870096125476864,@GOAL_ID Edisi Piala Dunia U20 yang gak jadi di Indonesia,
1659864561963663360,Harusnya malam ini kita bisa liat Timnas Indonesia main pertama kalinya di Piala Dunia u20?,
1659863008825470976,"@GOAL_ID Logo piala dunia U20 di Indonesia paling keren, Min.",
1659859846576107524,@MafiaWasit Kembalikan dulu status tuan rumah piala dunia U20 Indonesia,
1659858607712894976,"Hari ini, 20 Mei 2022 seharusnya timnas Indonesia U20 bermain di Piala Dunia. 

Anjing tenan ?",
1659857043082338304,"RT @idextratime: MUI Tawarkan Solusi: Piala Dunia U20 Tetap di RI, Tapi Israel Main di Singapura ?

Majelis Ulama Indonesia (MUI) mengusulk…",
1659853284755275776,@Mastolib6 @PantauManCity @PepTeam @ManCity Mana bisa dia udah otw ke argentina buat bela timnas argentina u20 di ajang Piala Dunia u20 Indonesia eh argentina mksd nya ????,
1659851502335430661,"Dino iki rasido nonton Piala Dunia U20 neng Indonesia, dek.
Tombo gelo mengko nonton emyu wae yoh, dek.

Hari Kebangkitan Nasional tapi rasane ajur koyo Arsenal",
1659851085237063680,"PIALA DUNIA U20 Akan Kick Off dinihari nanti... ????
Seharusnya indonesia ada di sana

Ingat Situs Gacor ya UNOGG #unogg
? https://t.co/TbJuAvT0bv

#WorldCup2023 #U20 #UNOGG https://t.co/A1XT8hFjCa",
1659850099470786560,"RT @ChusnurD: Imbas dari kerusuhan yang terjadi di Kanjuruhan, Piala dunia u20 tak jadi digelar di Indonesia. #GanjarBersamaRakyatRIMaju #J…",
1659850089945518081,RT @Stormy15909228: Tragedi Kerusuhan Suporter menjadi alasan Indonesia belum siap menggelar piala dunia u20. #GanjarBersamaRakyatRIMaju #J…,
1659850072757272576,RT @GUNAWAN78116022: Indonesia Dicoret menjadi tuan rumah piala dunia u20 imbas kerusuhan yang terjadi di Kanjuruhan. #GanjarBersamaRakyatR…,
1659850063299096576,RT @Indonesiakuu5: Kejadian Kelam Kanjuruhan menjadi Faktor FIFA mencabut status tuan rumah indonesia di Gelaran Piala Dunia u20. #GanjarBe…,
1659849552126689280,RT @GUNAWAN78116022: Indonesia Dicoret menjadi tuan rumah piala dunia u20 imbas kerusuhan yang terjadi di Kanjuruhan. #GanjarBersamaRakyatR…,
1659849540135174144,RT @Stormy15909228: Tragedi Kerusuhan Suporter menjadi alasan Indonesia belum siap menggelar piala dunia u20. #GanjarBersamaRakyatRIMaju #J…,
1659849529099980802,RT @Indonesiakuu5: Kejadian Kelam Kanjuruhan menjadi Faktor FIFA mencabut status tuan rumah indonesia di Gelaran Piala Dunia u20. #GanjarBe…,
1659849518744240128,"RT @ChusnurD: Imbas dari kerusuhan yang terjadi di Kanjuruhan, Piala dunia u20 tak jadi digelar di Indonesia. #GanjarBersamaRakyatRIMaju #J…",
1659847870156259328,"Imbas dari kerusuhan yang terjadi di Kanjuruhan, Piala dunia u20 tak jadi digelar di Indonesia. #GanjarBersamaRakyatRIMaju #JENNIE Molen Enzy Dikta RESPECT SEOKJIN Go Yoo Gibran 20 Mei https://t.co/JHU6VW8qlF",
1659847758076055554,Indonesia Dicoret menjadi tuan rumah piala dunia u20 imbas kerusuhan yang terjadi di Kanjuruhan. #GanjarBersamaRakyatRIMaju #JENNIE Molen Enzy Dikta RESPECT SEOKJIN Go Yoo Gibran 20 Mei https://t.co/f5Jkt3ateN,
1659847702526713858,Tragedi Kerusuhan Suporter menjadi alasan Indonesia belum siap menggelar piala dunia u20. #GanjarBersamaRakyatRIMaju #JENNIE Molen Enzy Dikta RESPECT SEOKJIN Go Yoo Gibran 20 Mei https://t.co/HNIid09asf,
1659847640488751105,Kejadian Kelam Kanjuruhan menjadi Faktor FIFA mencabut status tuan rumah indonesia di Gelaran Piala Dunia u20. #GanjarBersamaRakyatRIMaju #JENNIE Molen Enzy Dikta RESPECT SEOKJIN Go Yoo Gibran 20 Mei https://t.co/6WVuJHjkC4,
1659844415240966144,@ganjarpranowo Nanti malam malam pembukaan piala dunia U20 Indonesia semoga menang,
1659836628142260224,"Pak tebak skor yok, Piala Dunia laga pembuka nanti.
Indonesia u20 vs Guetamala U-20 berapa-berapa pak ? https://t.co/d8XwMWVNJC",
1659833627600101377,"@ganjarpranowo Pak tebak skor pembukaan piala dunia U20 Indonesia vs Guatemala kalau saya 2-1 ,bapak brapa",
1659821516949962753,"lagi membayangkan, hari ini piala dunia u20 dibuka tuan rumah indonesia. semua mata khalayak negri tertuju gelaran ini.
euforia setelah meraih emas sea games dilanjut dg gairah antusias menyaksikan timnas berlaga di piala dunia.

tapi gak sido cok..
menyedihkan emang.",
1659820122570371074,@TorroJKT599 @MafiaWasit Harusnya hari ini pembukaan world cup piala dunia u20 di Indonesia ...gara2 dia semua jd berantakan ..orang kek gini mau jd presiden ? Bakal mundur 100thn LG bola indonesia,
1659814407768248320,@BaliUtd Indonesia masuk semifinal piala dunia U20,
1659808589543002114,@GOAL_ID masih inget ga pak? @ganjarpranowo . seharusnya kita hari ini liat Indonesia main di piala dunia u20,
1659808211975950338,@idextratime Ganjar Pranowo lahir dari Pra Piala Dunia U20 Indonesia,
1659804836593020928,piala dunia u20 Indonesia donk https://t.co/U3mTonWf8F,
1659802233352101888,"@ganjarpranowo Elektabilitas Capres @ganjarpranowo turun WAJAR apa yg dikatakan @PDI_Perjuangan memang BENAR? 
??
1. Sbg petugas partai
2. Menangani kemiskinan sgt buruk
3. Indonesia gagal menjd tuan rumah Piala Dunia U20
4. Hobi nonton bokep
5. UMP Jateng paling kecil
6. Doyan bikin konten https://t.co/MAZS0PkN1F",
1659791956502011905,@gibran_tweet ga sabar liat piala dunia u20 di indonesia ?,
1659791393735479297,"Elektabilitas Capres @ganjarpranowo turun ya WAJAR Apa yg dikatakan @PDI_Perjuangan memang BENAR ??
1. Sbg petugas partai
2. Menangani kemiskinan sgt buruk
3. Indonesia gagal menjd tuan rumah Piala Dunia U20
4. Hobi nonton bokep
5. UMP Jateng paling kecil
6. Doyan bikin konten https://t.co/kqNCgINcxN",
1659789438338371584,"@MafiaWasit @VidioSports Selain berlangganan di platform milik EMTEK, Piala Dunia U20 2023 Argentina juga dapat disaksikan secara gratis di platform FIFA Plus..
.
Perlu diketahui, Indonesia menjadi satu-satunya negara dari zona Asia Tenggara yang membeli hak siar Piala Dunia U20 2023. https://t.co/nJfyhTPm4w",
1659788727030521857,"Piala?dunia U20 akan kick off dini hari nanti?

INGAT SIAPA YG BIKIN GELARAN KEJUARAAN INI GAGAL DIGELAR DI INDONESIA.
-GANJAR YG SUKA NONTON VIDEO PORNO
-
 Seterusnya......
@PSSI https://t.co/kyIiwliJjf",
1659788183561977857,@MafiaWasit Nyesek.. Seharusnya hbis sea game kita bisa nengok piala dunia di indonesia sendiri???..brpa puluh tahun lg indo bisa jd tuan rumah piala dunia u20?,
1659774687403180033,Tragedi Kerusuhan Suporter menjadi alasan Indonesia belum siap menggelar piala dunia u20 #GanjarBersamaRakyatRIMaju Harun Sulianto Suga Ginting Glori Inara https://t.co/K135IYiBqt,
1659774619543560193,Kejadian Kelam Kanjuruhan menjadi Faktor FIFA mencabut status tuan rumah indonesia di Gelaran Piala Dunia u20 #GanjarBersamaRakyatRIMaju Harun Sulianto Suga Ginting Glori Inara https://t.co/jMTgAb3Hou,
1659773840032145408,"Imbas dari kerusuhan yang terjadi di Kanjuruhan, Piala dunia u20 tak jadi digelar di Indonesia #GanjarBersamaRakyatRIMaju Harun Sulianto Suga Ginting Glori Inara https://t.co/YEDq3iDsxj",
1659773755898630144,Indonesia Dicoret menjadi tuan rumah piala dunia u20 imbas kerusuhan yang terjadi di Kanjuruhan #GanjarBersamaRakyatRIMaju Harun Sulianto Suga Ginting Glori Inara https://t.co/ht4SVpW5gd,
1659773722893635589,Tragedi Kerusuhan Suporter menjadi alasan Indonesia belum siap menggelar piala dunia u20 #GanjarBersamaRakyatRIMaju Harun Sulianto Suga Ginting Glori Inara https://t.co/Qt2hpZrnis,
1659773479980523526,Kejadian Kelam Kanjuruhan menjadi Faktor FIFA mencabut status tuan rumah indonesia di Gelaran Piala Dunia u20 #GanjarBersamaRakyatRIMaju Harun Sulianto Suga Ginting Glori Inara https://t.co/35vk61u6cq,
1659766137889095680,@idextratime Andai piala dunia U20 di Indonesia jadi,
1659762844446101505,"@GOAL_ID Andai si gubernur2x, ormas dan partai goblok itu gak cari muka, udah pasti timnas indonesia sekarang akan bermain di piala dunia U20.",
1659756904720265221,"Imbas dari kerusuhan yang terjadi di Kanjuruhan, Piala dunia u20 tak jadi digelar di Indonesia #GanjarBersamaRakyatRIMaju Harun Sulianto Suga Ginting Glori Inara https://t.co/74MM5HEKZ6",
1659756783383240704,Indonesia Dicoret menjadi tuan rumah piala dunia u20 imbas kerusuhan yang terjadi di Kanjuruhan #GanjarBersamaRakyatRIMaju Harun Sulianto Suga Ginting Glori Inara https://t.co/auU0K3eflj,
1659756740412583936,Tragedi Kerusuhan Suporter menjadi alasan Indonesia belum siap menggelar piala dunia u20 #GanjarBersamaRakyatRIMaju Harun Sulianto Suga Ginting Glori Inara https://t.co/VZvhTpklLy,
1659756710633029632,Kejadian Kelam Kanjuruhan menjadi Faktor FIFA mencabut status tuan rumah indonesia di Gelaran Piala Dunia u20 #GanjarBersamaRakyatRIMaju Harun Sulianto Suga Ginting Glori Inara https://t.co/P2BxFrE0Hh,
1659755340219678720,"Nanti malem piala dunia u20
Di Indonesia kan? https://t.co/F8ZCnwkg2v",
1659751716345237504,harusnya Indonesia U20 (ga pakai lema timnas) main di matchday 1 Piala Dunia U20.,
1659741263753805825,@idextratime @OneFootball Piala dunia u20 di Indonesia,
1659735475610091521,"@erickthohir TEPAT DI HARI INI BANGSA INDONESIA AKAN MENYELENGGARAKAN SEPAKBOLA PIALA DUNIA U20.

TETAPI SEMUA GAGAL GARA2 PARA POLITIKUS NDLOHOKKK.. 

JINGAN EAA..",
1659733324183781376,"@Indostransfer Hanya sabarrr seperti Timnas U20, yg besok udh mulai main di Piala Dunia U20 Indonesia, eh ngga jadi ikut yaa padahal Israel ikut + Argentina jg ikut",
1659727731196837888,"@RD_4WR1212 Begitulah sdrku ciri2 pola pikiran Pak abas,negara kita tdk  akan maju dan Pintar2, indonesia mnjd tuan rmh piala dunia U20, di tolak diadakan krn negara israel ikut serta,akhirnya mati suri lah para generasi muda di bidang sepak bola, ditambah lg di tolak konser Coldplay",
1659724339946860550,@idextratime Siap2 nonton opening piala dunia u20 di indonesia ?,
1659719315946606592,@idextratime Ntar malam pembukaan piala dunia u20 indonesia ??,
1659697916301447168,Kalau piala dunia U20 tetap di indonesia https://t.co/FPEPkeJK86,
1659696110213144576,@maulmantab Indonesia tetap bisa menyaksikan Piala Dunia U20 di @mojiupdates thanks @ganjarpranowo ?,
1659695645945647104,Baru sadar besok udh Piala Dunia U20 di Indonesia eh salah di Argentina maksudnya,
1659609442105827329,Tepat hari ini harusnya Indonesia main di Piala Dunia u20,
1659562520557019138,"Apapun itu, kemenangan ini pantas dirayakan selama seminggu. Setelah itu jangan jadi badut olahraga lagi.
Andai besok adalah kick off Indonesia di ajang piala dunia (U20). Perayaan emas ini pasti lebih menggema.
Sepakbola BLA BLA BLA. EMAS! https://t.co/5tyr2Hoem2",
1659557469335724032,Timnas Indonesia lagi berpesta. BTW @Dennysiregar7 dan rekan2nya ga mau ngebahas keberhasilan PSSI nih? malu ya karena jagoannya si rambut putih @ganjarpranowo  jadi aktor utama yg menggagalkan Piala Dunia U20? hihihi. Maaf nanya doang..,
1659522218458746880,"@katrinrienks @RD_4WR1212 Si ompong beraksi lg, kmrn indonesia gagal jd tuan rmh piala dunia U20,skr konser coldplay di tolak jga, dan buat ancam2 segala, hoe ompong, kau kira para milter dan aparat negara ini takut dgn ancamanmu.urus aja dulu gigi mu itu spy jgn ompong",
1659514357007654912,"@j_arga2 @Ashvetia @garagarabola_ Pencapaian di turnamen asli sepak bola yg diraih timnas senior itu yg pantas dirayakan bukan cuma Jakarta tapi satu Indonesia ?

Adakah negara yg juara piala dunia/piala asia u20 rakyatnya kumpul merayakan di jalan-jalan? Klo yg senior pasti",
1659510754075361280,"Indonesia di coret FIFA sebagai tuan rumah piala dunia U20 imbas peristiwa kanjuruhan.
#GanjarBuatNKRIMakinKuat https://t.co/ZiHfPkAZtR",
1659510338684067841,"Tragedi kanjuruhan penyebab batalnya piala dunia U20 di indonesia.
#GanjarBuatNKRIMakinKuat https://t.co/aTTT39RTwN",
1659504334084915200,RT @Akomeng6: Ganjar Pranowo adalah pemimpin pemberani. keberanian Ganjar sudah teruji ketika ia menolak kedatangan timnas Israel pada Pial…,
1659468635910574080,RT @Akomeng6: Ganjar Pranowo adalah pemimpin pemberani. keberanian Ganjar sudah teruji ketika ia menolak kedatangan timnas Israel pada Pial…,
1659462692376293377,@idextratime skuad Indonesia utk piala dunia u20 kapan rilis pak @ganjarpranowo ? tolong tanyakan ke PSSI.,
1659460021527392257,RT @GUNAWAN78116022: Kejadian Kelam Kanjuruhan menjadi Faktor FIFA mencabut status tuan rumah indonesia di Gelaran Piala Dunia u20. #Ganjar…,
1659460010383114240,"RT @Indonesiakuu5: Imbas dari kerusuhan yang terjadi di Kanjuruhan, Piala dunia u20 tak jadi digelar di Indonesia. #GanjarBuatNKRIMakinKuat…",
1659459987276718080,RT @Bridget94300945: Tragedi Kerusuhan Suporter menjadi alasan Indonesia belum siap menggelar piala dunia u20. #GanjarBuatNKRIMakinKuat Cat…,
1659459975012552705,RT @ChusnurD: Indonesia Dicoret menjadi tuan rumah piala dunia u20 imbas kerusuhan yang terjadi di Kanjuruhan. #GanjarBuatNKRIMakinKuat Cat…,
1659459500817145856,"Imbas dari kerusuhan yang terjadi di Kanjuruhan, Piala dunia u20 tak jadi digelar di Indonesia. #GanjarBuatNKRIMakinKuat Cat 8 Desta Wendy Thailand film paling horor Inara DM Twitter Niki https://t.co/FvITWshzJ8",
1659459341735563264,Indonesia Dicoret menjadi tuan rumah piala dunia u20 imbas kerusuhan yang terjadi di Kanjuruhan. #GanjarBuatNKRIMakinKuat Cat 8 Desta Wendy Thailand film paling horor Inara DM Twitter Niki https://t.co/LJ8UVMCj4Y,
1659459246235467776,Tragedi Kerusuhan Suporter menjadi alasan Indonesia belum siap menggelar piala dunia u20. #GanjarBuatNKRIMakinKuat Cat 8 Desta Wendy Thailand film paling horor Inara DM Twitter Niki https://t.co/32ljcFm7XF,
1659459162919804928,Kejadian Kelam Kanjuruhan menjadi Faktor FIFA mencabut status tuan rumah indonesia di Gelaran Piala Dunia u20. #GanjarBuatNKRIMakinKuat Cat 8 Desta Wendy Thailand film paling horor Inara DM Twitter Niki https://t.co/Hhg5hilMPd,
1659457672461303808,RT @Akomeng6: Ganjar Pranowo adalah pemimpin pemberani. keberanian Ganjar sudah teruji ketika ia menolak kedatangan timnas Israel pada Pial…,
1659456790105571328,RT @Akomeng6: Ganjar Pranowo adalah pemimpin pemberani. keberanian Ganjar sudah teruji ketika ia menolak kedatangan timnas Israel pada Pial…,
1659448473480200192,Tragedi Kerusuhan Suporter menjadi alasan Indonesia belum siap menggelar piala dunia u20 #GanjarBuatNKRIMakinKuat Desta Inara Natasha Rizki Cadar Wendy https://t.co/n26QEqaKYG,
1659448440101949442,Kejadian Kelam Kanjuruhan menjadi Faktor FIFA mencabut status tuan rumah indonesia di Gelaran Piala Dunia u20 #GanjarBuatNKRIMakinKuat Desta Inara Natasha Rizki Cadar Wendy https://t.co/k8wLon8MxR,
1659447732254437376,"Imbas dari kerusuhan yang terjadi di Kanjuruhan, Piala dunia u20 tak jadi digelar di Indonesia #GanjarBuatNKRIMakinKuat Desta Inara Natasha Rizki Cadar Wendy https://t.co/fuXqIwc2cF",
1659447630240579586,Indonesia Dicoret menjadi tuan rumah piala dunia u20 imbas kerusuhan yang terjadi di Kanjuruhan #GanjarBuatNKRIMakinKuat Desta Inara Natasha Rizki Cadar Wendy https://t.co/Qs7gZai2dU,
1659447597839572993,Tragedi Kerusuhan Suporter menjadi alasan Indonesia belum siap menggelar piala dunia u20 #GanjarBuatNKRIMakinKuat Desta Inara Natasha Rizki Cadar Wendy https://t.co/uCSdDVrViB,
1659447507477487616,Kejadian Kelam Kanjuruhan menjadi Faktor FIFA mencabut status tuan rumah indonesia di Gelaran Piala Dunia u20 #GanjarBuatNKRIMakinKuat Desta Inara Natasha Rizki Cadar Wendy https://t.co/xpCVqWuEXi,
1659443447949037573,RT @Akomeng6: Ganjar Pranowo adalah pemimpin pemberani. keberanian Ganjar sudah teruji ketika ia menolak kedatangan timnas Israel pada Pial…,
1659440701246173184,RT @Akomeng6: Ganjar Pranowo adalah pemimpin pemberani. keberanian Ganjar sudah teruji ketika ia menolak kedatangan timnas Israel pada Pial…,
1659415536827236352,RT @Akomeng6: Ganjar Pranowo adalah pemimpin pemberani. keberanian Ganjar sudah teruji ketika ia menolak kedatangan timnas Israel pada Pial…,
1659406442682781696,Kejadian Kelam Kanjuruhan menjadi Faktor FIFA mencabut status tuan rumah indonesia di Gelaran Piala Dunia u20 #GanjarBuatNKRIMakinKuat Desta Inara Natasha Rizki Cadar Wendy https://t.co/ZGCVCluzHi,
1659405483449651200,"Imbas dari kerusuhan yang terjadi di Kanjuruhan, Piala dunia u20 tak jadi digelar di Indonesia #GanjarBuatNKRIMakinKuat Desta Inara Natasha Rizki Cadar Wendy https://t.co/L4C2aFiLuU",
1659405069547343872,Indonesia Dicoret menjadi tuan rumah piala dunia u20 imbas kerusuhan yang terjadi di Kanjuruhan #GanjarBuatNKRIMakinKuat Desta Inara Natasha Rizki Cadar Wendy https://t.co/WK2ckLIkpH,
1659404921970769920,Tragedi Kerusuhan Suporter menjadi alasan Indonesia belum siap menggelar piala dunia u20 #GanjarBuatNKRIMakinKuat Desta Inara Natasha Rizki Cadar Wendy https://t.co/pNsi3Sd3IU,
1659404887430668289,Kejadian Kelam Kanjuruhan menjadi Faktor FIFA mencabut status tuan rumah indonesia di Gelaran Piala Dunia u20 #GanjarBuatNKRIMakinKuat Desta Inara Natasha Rizki Cadar Wendy https://t.co/yCCzvF0ki6,
1659400506140418048,RT @Akomeng6: Ganjar Pranowo adalah pemimpin pemberani. keberanian Ganjar sudah teruji ketika ia menolak kedatangan timnas Israel pada Pial…,
1659391747200540672,RT @Akomeng6: Ganjar Pranowo adalah pemimpin pemberani. keberanian Ganjar sudah teruji ketika ia menolak kedatangan timnas Israel pada Pial…,
1659385252291428357,RT @Akomeng6: Ganjar Pranowo adalah pemimpin pemberani. keberanian Ganjar sudah teruji ketika ia menolak kedatangan timnas Israel pada Pial…,
1659377675671334912,RT @Akomeng6: Ganjar Pranowo adalah pemimpin pemberani. keberanian Ganjar sudah teruji ketika ia menolak kedatangan timnas Israel pada Pial…,
1659375957998977024,RT @Akomeng6: Ganjar Pranowo adalah pemimpin pemberani. keberanian Ganjar sudah teruji ketika ia menolak kedatangan timnas Israel pada Pial…,
1659363716893401088,RT @Akomeng6: Ganjar Pranowo adalah pemimpin pemberani. keberanian Ganjar sudah teruji ketika ia menolak kedatangan timnas Israel pada Pial…,
1659362765092560897,"Ganjar Pranowo adalah pemimpin pemberani. keberanian Ganjar sudah teruji ketika ia menolak kedatangan timnas Israel pada Piala Dunia U20 2023 yang rencananya digelar di Indonesia namun akhirnya dibatalkan. 

~GP memiliki rekam jejak yg baik?

#PakaiMolisYuk
#AllegriOut https://t.co/oywhA9yms6",
1659362093592879106,@GOAL_ID jelek bgt…jujur bagusan logo piala dunia u20 indonesia,
1659222122038951937,@ch_chotimah2 @erickthohir Mengingatkan kembali bahwa @ganjarpranowo yang memupuskan mimpi garuda muda Indonesia mentas di ajang piala dunia U20.,
1659220740346986497,"RT @mefian: Piala dunia u20 batal di indonesia ketua umum baru di salahin, padahal baru juga jabat. Giliran sekarang indonesia juara eh ga…",
1659201877161148419,@Aryprasetyo85 @Metro_TV @ganjarpranowo @dewanpers @03__nakula @adearmando61 @al_lasan @Anak__Ogi @B3doel___ @bung_madin @GunRomli @ch_chotimah2 @DS_yantie @denni_sauya Tadi pagi sudah gitu di berita berjalan metor_TV menghujat pak Ganjar via kemenangan timnas di Sea games dengan mengaitkan gagalnya Indonesia jadi tuan rumah piala dunia U20,
1659200771521654786,"Yang dapet medali emas 87 dan yang dapat penyambutan lebih hanya tim sepakbola. 
Ya inilah power sepakbola di Indonesia, sehingga piala dunia U20 kemarin di politisir ?",
1659139444598005760,"Indonesia gagal jadi host piala dunia U20,di latar belakangi peristiwa kanjuruhan.
#GanjarJadikanRIKuatSejahtera https://t.co/FBKPEq9vDN",
1659136691846926336,Indra Sjafri Berharap Medali Emas Timnas Indonesia U22 Bisa Obati Duka Kegagalan Piala Dunia U20 #ArakArakanTimnas #PawaiKemenanganEmas #reqread https://t.co/TtCsMmzqfT,
1659136658829357056,Indra Sjafri Berharap Medali Emas Timnas Indonesia U22 Bisa Obati Duka Kegagalan Piala Dunia U20 #ArakArakanTimnas #PawaiKemenanganEmas #reqread https://t.co/Cd3qHUFA6I,
1659112755402534912,Indra Sjafri Berharap Medali Emas Timnas Indonesia U22 Bisa Obati Duka Kegagalan Piala Dunia U20 #ArakArakanTimnas #PawaiKemenanganEmas #reqread https://t.co/U2gBOs1Qy3,
1659112742324715521,Indra Sjafri Berharap Medali Emas Timnas Indonesia U22 Bisa Obati Duka Kegagalan Piala Dunia U20 #ArakArakanTimnas #PawaiKemenanganEmas #reqread https://t.co/8FIZLsaEjf,
1659105787170398210,RT @Bridget94300945: Kerusuhan di Malang Memicu Pembatalan Indonesia Sebagai Tuan Rumah Piala Dunia U20. #GanjarJadikanRIKuatSejahtera Kim…,
1659105776487604224,RT @GUNAWAN78116022: Tragedi Kanjuruhan Berdampak Besar pada Impian Indonesia Jadi Tuan Rumah Piala Dunia U20. #GanjarJadikanRIKuatSejahter…,
1659105762000470017,RT @Indonesiakuu5: Indonesia kehilangan kesempatan menjadi tuan rumah Piala Dunia U20 akibat tragedi Kanjuruhan. #GanjarJadikanRIKuatSejaht…,
1659105751275560960,"RT @Stormy15909228: Kanjuruhan Menelan Korban, Indonesia Kehilangan Peluang Jadi Tuan Rumah Piala Dunia U20. #GanjarJadikanRIKuatSejahtera…",
1659105737631465472,"RT @ChusnurD: Fakta Terungkap, Kerusuhan Kanjuruhan Menjadi Penyebab Batalnya Piala Dunia U20 di Indonesia. #GanjarJadikanRIKuatSejahtera K…",
1659105637337317377,Kerusuhan di Malang Memicu Pembatalan Indonesia Sebagai Tuan Rumah Piala Dunia U20. #GanjarJadikanRIKuatSejahtera Kim Taehyung Denial Desta Caca JIMIN JIMIN Putri KW Anthony https://t.co/E8uwLEm3jQ,
1659105547172425729,Tragedi Kanjuruhan Berdampak Besar pada Impian Indonesia Jadi Tuan Rumah Piala Dunia U20. #GanjarJadikanRIKuatSejahtera Kim Taehyung Denial Desta Caca JIMIN JIMIN Putri KW Anthony https://t.co/WYthGw2bC0,
1659105475776880647,Indonesia kehilangan kesempatan menjadi tuan rumah Piala Dunia U20 akibat tragedi Kanjuruhan. #GanjarJadikanRIKuatSejahtera Kim Taehyung Denial Desta Caca JIMIN JIMIN Putri KW Anthony https://t.co/vaQFCgUM0K,
1659105423033618433,"Kanjuruhan Menelan Korban, Indonesia Kehilangan Peluang Jadi Tuan Rumah Piala Dunia U20. #GanjarJadikanRIKuatSejahtera Kim Taehyung Denial Desta Caca JIMIN JIMIN Putri KW Anthony https://t.co/ZiKwJrHdL4",
1659105371087069184,"Fakta Terungkap, Kerusuhan Kanjuruhan Menjadi Penyebab Batalnya Piala Dunia U20 di Indonesia. #GanjarJadikanRIKuatSejahtera Kim Taehyung Denial Desta Caca JIMIN JIMIN Putri KW Anthony https://t.co/lfLKJbNTA2",
1659091931287150592,Indra Sjafri Berharap Medali Emas Timnas Indonesia U22 Bisa Obati Duka Kegagalan Piala Dunia U20 #ArakArakanTimnas #PawaiKemenanganEmas #reqread https://t.co/HhPeRJkZH2,
1659091917496254465,Indra Sjafri Berharap Medali Emas Timnas Indonesia U22 Bisa Obati Duka Kegagalan Piala Dunia U20 #ArakArakanTimnas #PawaiKemenanganEmas #reqread https://t.co/7Ts9Kj5GWN,
1659057928484315136,Kerusuhan di Malang Memicu Pembatalan Indonesia Sebagai Tuan Rumah Piala Dunia U20 #GanjarJadikanRIKuatSejahtera #PakaiMolisYuk Dejan Niki DeGlo https://t.co/mTJCkuQfb5,
1659057870409994241,Tragedi Kanjuruhan Berdampak Besar pada Impian Indonesia Jadi Tuan Rumah Piala Dunia U20 #GanjarJadikanRIKuatSejahtera #PakaiMolisYuk Dejan Niki DeGlo https://t.co/tfZcuXnYwp,
1659057818413199361,Indonesia kehilangan kesempatan menjadi tuan rumah Piala Dunia U20 akibat tragedi Kanjuruhan #GanjarJadikanRIKuatSejahtera #PakaiMolisYuk Dejan Niki DeGlo https://t.co/EVskVVQb25,
1659057771772547073,"Kanjuruhan Menelan Korban, Indonesia Kehilangan Peluang Jadi Tuan Rumah Piala Dunia U20 #GanjarJadikanRIKuatSejahtera #PakaiMolisYuk Dejan Niki DeGlo https://t.co/BVTXS0XVmC",
1659057730957737986,"Fakta Terungkap, Kerusuhan Kanjuruhan Menjadi Penyebab Batalnya Piala Dunia U20 di Indonesia #GanjarJadikanRIKuatSejahtera #PakaiMolisYuk Dejan Niki DeGlo https://t.co/VIRF65S2Bl",
1659056062924992514,Kerusuhan di Malang Memicu Pembatalan Indonesia Sebagai Tuan Rumah Piala Dunia U20 #GanjarJadikanRIKuatSejahtera #PakaiMolisYuk Dejan Niki DeGlo https://t.co/l76c6DKRSm,
